Hash,Size,Stripped,N_Symbols,Complexity,cpu_type,file_type
7591dcc51684f050cf5b836c8a982557,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
cec5d4eea35a2bad316542f31bd40fef,672128.0,True,343.0,56.0,x86_64,application/x-mach-binary
3aee8f7bcef4e8707027a1e02b291436,27080.0,True,47.0,2.0,x86_32,application/x-mach-binary
5bb9d257f35bd79bf4f9f060f8816d41,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
a8147cd77a30070b6ef9a45e13bfdb60,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
ea506609e6614929446e62d77e57ba68,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
81d08d0874222dde11ef166a5ecbb993,323936.0,False,102.0,131.0,x86_64 arm_64,application/x-mach-binary
3a19a182525f1c019d06200fe7cb33ee,2030512.0,True,63.0,1.0,x86_64,application/x-mach-binary
046c245130fab917e2cc4dc0bc4440d9,9472194.0,True,104.0,0.0,arm_64,application/x-mach-binary
2446f2aca7c23535aed45d8d516d097c,1519560.0,True,388.0,37.0,x86_64,application/x-mach-binary
70acf096917200738d8c2ff6778d0c25,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
61ea7dd4a460d8b8410d199133dfa7ee,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
57040ffea1d41e3125031ab85c53dac2,24831396.0,True,350.0,1.0,x86_64,application/x-mach-binary
d91c2a003373250b0ed314d1160349eb,3240264.0,True,394.0,149.0,x86_64,application/x-mach-binary
7fb8daa4874eec3943f4f9e6c30b64e0,3326880.0,True,351.0,176.0,x86_64,application/x-mach-binary
569c9397e6f3b33590ec87e41f73a7a7,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
7cae0c19b9b9d7d161f1c94408166c10,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
8ba2f6fffb7eec0de2037482e283caaa,8410736.0,True,453.0,3.0,x86_64,application/x-mach-binary
e3afacc6d57e3605ca846de27ec46372,90288.0,True,65.0,1.0,arm_64,application/x-mach-binary
c8c0b2d76e5e25b06c4214d17e2dc6e8,482912.0,True,141.0,4.0,x86_64,application/x-mach-binary
b2bdd1d32983c35b3b1520d83d89d197,4916712.0,True,238.0,1.0,x86_64 arm_64,application/x-mach-binary
bce658362b1f5cdf9d67820a12aef95a,17204.0,False,8.0,2.0,x86_64,application/x-mach-binary
cf15527d866a79cf7b1d49d10f698101,3354464.0,True,99.0,1.0,x86_64,application/x-mach-binary
22c7dae0b9aa5039f623788c2c4a90b7,1434448.0,True,272.0,1.0,x86_64,application/x-mach-binary
f61568b60c7bb1e19aefb1bd92588c8d,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
badaeb7a3518383b7b34301fc1c62df4,180176.0,True,137.0,4.0,arm_64,application/x-mach-binary
bc1ae96d40e016fa1dedb7ac8fdf2246,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
2667a51a78034a0f95c32a243ea4139a,8059464.0,True,1553.0,2.0,x86_64,application/x-mach-binary
b6ead2c891bd67a1f62a927c48321818,4068896.0,True,1088.0,2.0,x86_64,application/x-mach-binary
dbe2e71d0e9c6b24269a6fad12280c4f,886368.0,True,279.0,2.0,x86_64,application/x-mach-binary
15e1bccddaa83d95887930a6de4cc895,6377156.0,True,97.0,1.0,x86_64,application/x-mach-binary
cd21d2063c550b19f599d07e0a3a41eb,447216.0,True,586.0,12.0,arm_64,application/x-mach-binary
d4d1bcdfb67ee30303f30137db752b94,69104.0,False,84.0,6.0,x86_64,application/x-mach-binary
edc14c68c5b0d0b398e6b4b7a63901b0,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
f714f9b90e0a68fc831b958b1ffdf048,5408327.0,True,0.0,1.0,x86_64,application/x-mach-binary
7f45631baba4107f724162f9c9108a40,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
dbede8a0a9669a5b8edbaf10c2425c96,465872.0,True,611.0,10.0,x86_64,application/x-mach-binary
793823e3c6fa920264e32328d6efd879,49152.0,True,81.0,2.0,ppc_32 x86_32,application/x-mach-binary
ff5a216466ec8cd9ac7ddaa798586f22,8758636.0,True,271.0,215.0,x86_64,application/x-mach-binary
3f22a9a30a04849f8d46701d8b628cf8,203872.0,True,228.0,1.0,arm_64,application/x-mach-binary
866b1ee4729affe6d1745d50fcc6225a,1675208.0,True,388.0,37.0,x86_64,application/x-mach-binary
b63bfc320454e38b5b83276eae3ae505,298064.0,False,153.0,1.0,x86_64,application/x-mach-binary
42903d2c28677c670d46a3631677a57e,6935872.0,True,94.0,1.0,x86_64,application/x-mach-binary
7a182be207b7113a985237c23ccdad97,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
b4ba2440fe89ee748f28ab662e1c1fa6,32768.0,False,28.0,8.0,x86_32,application/x-mach-binary
1fa75b739e9f9d514d4524f1bd49937c,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
fc6b2cd494af7d85848c3a9019ce2b97,1417536.0,True,269.0,1.0,x86_64,application/x-mach-binary
1f674096cdd6d1a51df5c120c340e093,8186964.0,True,510.0,348.0,x86_64,application/x-mach-binary
50f5d2b4638ed18095c67689af4570a6,159492.0,True,51.0,1.0,x86_64,application/x-mach-binary
fdfb946aadc9b17aa7810eb552c1f9a3,27080.0,True,0.0,2.0,x86_32,application/x-mach-binary
c60c1c5566bc1fcb0a600e9cd248ddd3,24576.0,True,1.0,2.0,x86_32,application/x-mach-binary
b5b3cb3062a6bc598a413c5c4fec56f3,20760.0,True,3.0,72.0,x86_64,application/x-mach-binary
522366142756b4f16cb50ab56e0e5ed2,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
39b93477559618a0bd722d8e002799c5,26455680.0,True,0.0,52.0,x86_64,application/x-mach-binary
37c4b6da18eba751ec941056d6981384,5812096.0,True,324.0,1.0,x86_64,application/x-mach-binary
2533ce2e6b23e4ea3144aaf40c5db5fc,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
3720218f1efc08dc59bb865d407d709e,382384.0,False,71.0,320.0,x86_64 arm_64,application/x-mach-binary
d5528921b2870c02cd2ffab32ab9ffa6,430296.0,True,340.0,44.0,x86_64,application/x-mach-binary
c6720da4208f03a68df365f23fb60c00,203824.0,True,159.0,2.0,x86_64,application/x-mach-binary
419bfe8255a8ed76715c0cf568417b02,61440.0,True,109.0,1.0,ppc_32,application/x-mach-binary
ec008990ba6bb8590626ec630add1a19,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
ff599ee14d27a237096840e9ca574a42,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
18fcaae008a982f7787e63a4ed828510,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
c404d6dbaf94699be39b3169b43dbcc7,906656.0,True,80.0,5.0,arm_64,application/x-mach-binary
35aca75e9856a09b0f66e480cf7d5425,8312896.0,True,416.0,5.0,x86_64,application/x-mach-binary
09a41462fd847dbc6709f3607f7970e5,139680.0,True,136.0,4.0,x86_64 arm_64,application/x-mach-binary
75546c6514749fda74f979653f9b184b,3151312.0,True,190.0,26.0,x86_64,application/x-mach-binary
0b0e3f27f8145e141d896e40b1aec8cc,3064080.0,True,101.0,1.0,x86_64,application/x-mach-binary
b93af1bd8e89aa80955e8677608af6f9,9173680.0,True,98.0,1.0,x86_64,application/x-mach-binary
a9d1d2dd3419202240d566f4ebb2d76d,7947628.0,True,271.0,219.0,x86_64,application/x-mach-binary
7a7ede927b38afd010087bcfeebdd582,978304.0,False,383.0,2.0,x86_64,application/x-mach-binary
b2833f8aeb970d47fb5c639d26c22764,179728.0,True,135.0,4.0,arm_64,application/x-mach-binary
965ae10efa64836f15143059b5b9b506,555536.0,False,253.0,1.0,x86_64,application/x-mach-binary
73feed8d1563f214eaae222578b0f205,5398394.0,True,0.0,1.0,x86_64,application/x-mach-binary
cf9fc011dfb8aad5ded9ff611e7ba954,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
f3b8fb1b37acf20a53cedc1f1514546a,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
11ca05731c07a0d830465b52f905fb67,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
79c290ad19c3838d18f28598e70de83d,179728.0,False,158.0,4.0,arm_64,application/x-mach-binary
4fbf0afe7480e82c991cb3373b7aabc7,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
45e923d6c2ef1f18e0c823e6770ceb1d,76663.0,False,67.0,1.0,arm_64,application/x-mach-binary
b3fe00a389fa406fdf572f7ce0a6e225,6377156.0,True,97.0,1.0,x86_64,application/x-mach-binary
bb5aa0274834afb7e3abf84e8bf03ae1,65504.0,False,44.0,1.0,x86_64,application/x-mach-binary
3687d42a897efbb0b7cd7a89f19e1058,191040.0,False,163.0,4.0,x86_64 arm_64,application/x-mach-binary
2fee2763ffaad26b8c6302a143c903c9,280000.0,True,142.0,4.0,arm_64,application/x-mach-binary
aae32b312c08a89a5798de87c0a63f80,10282752.0,True,87.0,1.0,x86_64,application/x-mach-binary
023100d3daade2df9fab787af701fcf5,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
e4d09a9096590d2ef88101f95c951a2b,1039232.0,False,381.0,2.0,x86_64,application/x-mach-binary
dfc16df9f69b0046fe790632d24b8b80,235984.0,False,221.0,2.0,x86_64,application/x-mach-binary
8706ddcc504170ea7584debe7f13ca0e,256416.0,True,142.0,4.0,x86_64 arm_64,application/x-mach-binary
bfb1e59c1e4713595598e802e84bb835,27080.0,True,47.0,2.0,x86_32,application/x-mach-binary
e2188e8958a2eba61b97b17303310a15,655832.0,True,343.0,59.0,x86_64,application/x-mach-binary
bdf7a66db50305d4e8a84399116e936f,49152.0,True,81.0,2.0,ppc_32 x86_32,application/x-mach-binary
fc7df5948f0a002f261615f08928bd4b,111852.0,True,175.0,1.0,x86_64,application/x-mach-binary
862fdbc5bb794a75e90c12dc4ba3a598,2681456.0,True,162.0,1.0,x86_64,application/x-mach-binary
4030e7b1732cc9960606d9bbd553cd14,6377156.0,True,97.0,1.0,x86_64,application/x-mach-binary
474d5093a778a84fe84a87e5ca91bbab,10579344.0,True,107.0,1.0,x86_64,application/x-mach-binary
7767f4e6964b3a5b0078efc1bb9e21d6,104240.0,True,196.0,1.0,x86_64 arm_64,application/x-mach-binary
ee4197031fe6646fc2eb26d97c2c4f4a,27172.0,True,0.0,20.0,x86_32,application/x-mach-binary
5a570c013298e688a09051ad246e3a2f,9945490.0,True,127.0,0.0,arm_64,application/x-mach-binary
c374a2b6236dd252a2d029816ab3a8bb,1626056.0,True,388.0,37.0,x86_64,application/x-mach-binary
af4286a0c2099207a9c3ddc775bfa37d,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
5a302ff699ff97ae1e7043cbadfef5e7,399728.0,True,100.0,1.0,x86_64,application/x-mach-binary
bbcd32f9322f87287db087b0107835e6,20480.0,True,0.0,2.0,ppc_32,application/x-mach-binary
ae4e37f8e882c83be914327afddd80b1,18935952.0,True,122.0,1.0,x86_64,application/x-mach-binary
dbeb5b04d7fe351fdf073aa3d7e45c52,19591762.0,True,121.0,0.0,arm_64,application/x-mach-binary
711155e1d49fc7ef1186533e7650aaff,741104.0,True,335.0,59.0,x86_64,application/x-mach-binary
e881b92d9e01eb3dd595c371cf959497,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
e660fe5661401a49c47f590f067d5449,1153328.0,False,341.0,1.0,x86_64,application/x-mach-binary
7e863dc3ac148b112f320e1e6606590b,35456.0,True,3.0,72.0,x86_64,application/x-mach-binary
036a1441de080ed5f105a87e4043f051,518068.0,True,178.0,23.0,x86_64,application/x-mach-binary
26374c3a12f25217b70772242f6e7e32,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
5c37e7e326f94beec6f37de30b9e61ea,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
2aad30c8fbea7b059d9d53efccfdc1b7,27080.0,True,47.0,2.0,x86_32,application/x-mach-binary
4834623904a0439c702818f0a623640c,2395888.0,True,304.0,2.0,x86_64,application/x-mach-binary
c2c1c44e38b90a0731cb2b1e4c8d7e7e,279856.0,True,141.0,4.0,arm_64,application/x-mach-binary
171733bcb5e9b23685e01b1cc9474724,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
cd7c86cb06f70a26d57983fe2f20a844,60288.0,True,0.0,3.0,x86_64,application/x-mach-binary
9961cd0f52dabbe7b23a80bbc8de608b,1464608.0,False,518.0,32.0,arm_64,application/x-mach-binary
ab464342e27138389395eec0eb5c1146,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
0da1d3761ab108675b8d296141b7086d,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
c98089a98904b8ecf6c30b70deea6e0b,809808.0,True,131.0,1.0,x86_64,application/x-mach-binary
d4bad5a7cb55e466204e7430ac9ecb9b,89728.0,False,41.0,7.0,arm_64,application/x-mach-binary
5a680aaa830d911f5b14aca65b57d561,139128.0,True,91.0,2.0,x86_64,application/x-mach-binary
480c075d5dae359714b2cca4e1037c8e,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
6cd117057850167f79f5518b9bd0c5a1,737016.0,True,335.0,59.0,x86_64,application/x-mach-binary
c785bf1259fa62139ad5fd12283b414f,653960.0,True,210.0,11.0,x86_64,application/x-mach-binary
0b5e44b02b631c2c405d5b0e508f6581,465872.0,True,611.0,13.0,x86_64 arm_64,application/x-mach-binary
dd870303243f650f5e38d1548c384125,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
ccded83633137d32ae4e78dd4fd490f5,93952.0,False,101.0,1.0,x86_64,application/x-mach-binary
27f593cec9474f466ed0d38c154f414e,230784.0,True,119.0,2.0,x86_64,application/x-mach-binary
85cb6f16e23c5fdf00bb7c9e38fc5f27,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
4de108e96e16526f142875ba6a8e3b88,49152.0,True,81.0,2.0,ppc_32 x86_32,application/x-mach-binary
18ae284f6ae97a9b213014f7af8662e6,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
232ca10dc60f10fb838077b3963e9286,179972.0,True,51.0,1.0,x86_64,application/x-mach-binary
962bb8e6fc2ad5a7cf18abdfb642326d,12804768.0,True,79.0,1.0,x86_64,application/x-mach-binary
bf3e7fbff043490f2535fdf56420872d,884392.0,True,335.0,146.0,x86_64,application/x-mach-binary
df290e72d5770bf021dd29c0ed989bdb,4059468.0,True,169.0,2.0,x86_64,application/x-mach-binary
cc77ecfef2deaec04ddb7a853431148a,175876.0,True,51.0,1.0,x86_64,application/x-mach-binary
1adc983a3f5fba17093f0695d4f1592b,159492.0,True,51.0,1.0,x86_64,application/x-mach-binary
5b807a1a4446deb75f786c112b287572,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
8b0a7748fa94b632c48f5cece2436798,672128.0,True,343.0,56.0,x86_64,application/x-mach-binary
3796fd00178b70406cfd5e8b652a695c,3322784.0,True,351.0,176.0,x86_64,application/x-mach-binary
da3a71dfcbb9b83874659f596dc0801d,377616.0,True,81.0,2.0,x86_64,application/x-mach-binary
73badba1eaf8003fb03a7d7e86569476,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
70a7a35c0c546851984b93616b49242d,1038240.0,False,330.0,1.0,x86_64,application/x-mach-binary
b00f8ee2a0f3009172e6de3659d547e4,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
933cff61985a945f9aa87be3f48f6819,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
07a2cb708191f483166718e9f373acb4,737016.0,True,335.0,59.0,x86_64,application/x-mach-binary
56ebda044f6d91ba374c423ac18c463f,6473820.0,True,152.0,1.0,x86_64,application/x-mach-binary
1d6255b5515799366eafc2f4854535eb,810648.0,False,346.0,9.0,x86_64,application/x-mach-binary
42f942691bec23b60dcd5a587a2ec43f,335872.0,True,28.0,7.0,x86_64,application/x-mach-binary
3fb9574f1c5b3313a43f771fa92b7808,109324.0,True,202.0,129.0,x86_64,application/x-mach-binary
00bf899080d5081b70f1ad86208ec088,1572808.0,True,388.0,37.0,x86_64,application/x-mach-binary
4c768637c591eeafe21a9bbffc42a86c,1417536.0,True,269.0,1.0,x86_64,application/x-mach-binary
f50aa7f9bb0924667d722a67ebb2f2fe,104432.0,False,142.0,1.0,x86_64,application/x-mach-binary
5c3ebfd196ef873897e0606905f4f1dd,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
ba9d4e04ab589e6718fe9905c4b0b568,52144.0,True,3.0,1.0,x86_64,application/x-mach-binary
c0c1af44cc8ecc70ca6fefa33a38cbff,109324.0,True,202.0,129.0,x86_64,application/x-mach-binary
2f1f51bd1808ae46bf08bf4910babc1c,10008388.0,True,2029.0,95.0,x86_64,application/x-mach-binary
87c852bac686da83fcb1aeb219157846,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
d4f0bd2a71becce48bcdf951d76f4721,411808.0,True,0.0,1.0,arm_64,application/x-mach-binary
123b8c4847cbb47a285ae14e15f4d6c1,451160.0,False,160.0,2.0,x86_64,application/x-mach-binary
4b6d5278a462bbcbed7b50a1f2477922,4942272.0,True,182.0,1.0,x86_64,application/x-mach-binary
78bc5d9a0518b35c4f4061cf9cdbfd6b,345584.0,True,0.0,50.0,x86_64,application/x-mach-binary
c979e18c47fd36e2b45263a79bc335f6,35248.0,True,68.0,1.0,x86_64,application/x-mach-binary
cc22666cc6a02eebc8c28c78d6ba8186,27080.0,True,47.0,2.0,x86_32,application/x-mach-binary
85cc751a603c9a3a9b2f2ebc19658f35,465872.0,True,611.0,13.0,x86_64,application/x-mach-binary
a81f371ea0efeed4688ccffdf52aa8c3,21273328.0,True,583.0,3.0,x86_64,application/x-mach-binary
837c91ccbf8548c0bce774d10292d4ac,187600.0,True,228.0,1.0,x86_64 arm_64,application/x-mach-binary
29d8e86f3f20801aba8ddf8067c0844d,393184.0,False,84.0,35.0,arm_64,application/x-mach-binary
0c4a1a18eab4389729e8db8f8c348786,27245.0,True,47.0,2.0,x86_64,application/x-mach-binary
372a6bd78bdfdb4e902fa0d49466135e,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
514a439b80922ccb2dee648b5a088884,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
56bb961c3cc172f968b4ef8c84b95428,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
3be3f7650254762e2c8d1d9b22831225,69568.0,False,16.0,5.0,x86_64 arm_64,application/x-mach-binary
f594b0ecad85c26b6a94b23711df8993,67964.0,True,27.0,153.0,x86_64,application/x-mach-binary
46e9e6031c6046c2a1d918957a06c5bf,13647760.0,True,98.0,1.0,x86_64,application/x-mach-binary
fe7799e804a80285f96905bb27e844cd,8836900.0,True,325.0,122.0,x86_64,application/x-mach-binary
6ddd3d1f24a9b3c68a4ace1968df6631,159492.0,True,51.0,1.0,x86_64,application/x-mach-binary
e8d0bac94299441d9acdb0be879f04fc,548688.0,True,335.0,59.0,x86_64,application/x-mach-binary
81492546547c2d38b6fe2247ece88031,453456.0,True,265.0,2.0,x86_64,application/x-mach-binary
ebfca86860d9ba09a3e08a353de87e41,16660807.0,True,0.0,1.0,x86_64,application/x-mach-binary
d4ddcc8d875835cacd4698fde5fb94fb,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
dc69c846a2c5a526ff3f1b6d118c2717,377984.0,True,136.0,4.0,arm_64,application/x-mach-binary
dad436ffc999c124272e6a191fa7d787,6477948.0,True,152.0,1.0,x86_64,application/x-mach-binary
61ce59d89b420a8ab1419b241cf008a7,465984.0,True,612.0,19.0,x86_64,application/x-mach-binary
f9d4c56b2b52d0cf8f978dadf3145b64,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
b20e7a18e3f32b7af53ce039e992db90,414368.0,True,98.0,52.0,x86_64 arm_64,application/x-mach-binary
2aa9ee5440df790b7ac18faa0bb5a18b,1827648.0,True,516.0,1.0,x86_64,application/x-mach-binary
5a73330f9b71cd02ed109bf56b5b223c,3741468.0,True,325.0,123.0,x86_64,application/x-mach-binary
e2dc9932442ab86b08ac73ac36c10229,4059468.0,True,169.0,2.0,x86_64,application/x-mach-binary
37b83d9a94e584528e889ac4f6cca8fd,3318656.0,True,351.0,176.0,x86_64,application/x-mach-binary
ca136e8a379cb236327dd579b949b38d,7092308.0,True,137.0,1.0,x86_64,application/x-mach-binary
2d251e401894d1b8cc722b1f94b857c7,35552.0,True,3.0,72.0,x86_64,application/x-mach-binary
4ab049175d09c34e9a9fba124b3c61e8,7129748.0,True,137.0,1.0,x86_64,application/x-mach-binary
8ff6e211dda0b2bb4d30ab5c82b3ff71,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
f6107639834f2166b229dd7203125db1,345676.0,True,392.0,25.0,x86_64,application/x-mach-binary
080db903c13d7b924d76027cf0352b3e,240576.0,False,290.0,24.0,x86_64,application/x-mach-binary
916d9223c1e74ca58f51a2de191a1ac5,482912.0,True,141.0,4.0,x86_64 arm_64,application/x-mach-binary
e1cd94141db895baddda625fc5659b02,27080.0,True,47.0,2.0,x86_32,application/x-mach-binary
c3d334d135436557a03be004b3160600,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
563948942ce1ca50e8f188ad2d5141ce,11840772.0,False,524.0,3.0,x86_64,application/x-mach-binary
e7c8f6cc6962c1e01393183cdb2812b4,54400.0,False,130.0,2.0,x86_64 x86_32,application/x-mach-binary
eeed37ecd796e992e98387405e3510a3,124384.0,True,159.0,6.0,x86_64 arm_64,application/x-mach-binary
ba16088a21a5974f3ab531b603e6e9e3,345584.0,True,0.0,50.0,x86_64,application/x-mach-binary
11799474f98d5b2f44beb5f629f4f868,2988272.0,True,166.0,1.0,x86_64,application/x-mach-binary
aa1b6e4b50453a9d482e0c7321365636,5432576.0,True,80.0,1.0,arm_64,application/x-mach-binary
2748c7065d069ed7f805c960a76722ee,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
8a4f20311d915298f77c3871acb031eb,3765200.0,True,353.0,285.0,x86_64,application/x-mach-binary
4d56a595eade8eddb3090f34dd0d05cd,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
d86cc81befbcc733f0611a9b52cd5e0d,203676.0,True,98.0,88.0,x86_64,application/x-mach-binary
2a823a4671bd1d7ca2f972cf5777ebec,7881716.0,True,462.0,25.0,x86_64,application/x-mach-binary
3147d14dd934974590d55977b4e69720,49152.0,True,81.0,2.0,ppc_32 x86_32,application/x-mach-binary
2cd331d05cd2c9c56c1f9c67bed3ac8b,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
160e12acea6e412a118c897975ee5fd1,45055.0,True,116.0,6.0,x86_64,application/x-mach-binary
9bcec7f32320f7a9561ac28758c2c1e4,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
45995def9b48567d10b51a25b91cb006,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
98a74b73a052e80e968af7bcb91adde3,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
47e783129db9fd9a14597eb64e92c734,179728.0,True,135.0,4.0,arm_64,application/x-mach-binary
ae98e28b67e8a87135cbb8feecd4d506,3753756.0,True,325.0,123.0,x86_64,application/x-mach-binary
0618127484cf7ec021613d572eed5e3b,172792.0,True,0.0,50.0,x86_64,application/x-mach-binary
97250caad0441827df61f6933df7f0fc,1142464.0,False,334.0,1.0,x86_64,application/x-mach-binary
43937742a11d14959591082feb9e49c5,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
5c70b33560a39494d774bfa550450bab,5444626.0,False,119.0,1.0,arm_64,application/x-mach-binary
b96f4e9109ff17cc3ebd591c3697b537,34308.0,True,29.0,1.0,x86_32,application/x-mach-binary
4eed50a99357520f940433e26def503d,207772.0,True,98.0,88.0,x86_64,application/x-mach-binary
f21a501f9629065473cfbcd477b251e8,336568.0,True,384.0,25.0,x86_64,application/x-mach-binary
74bdddaeacddb7315967b863c3b18b61,16400.0,True,0.0,3.0,x86_64,application/x-mach-binary
09158837365ab821449b7f3a495c92e6,50897.0,False,15.0,7.0,arm_64,application/x-mach-binary
4af0a40386d46fec505bc404351c3177,14224016.0,True,107.0,1.0,x86_64,application/x-mach-binary
626a2a787b0e3058e1c33ed9b4dd0646,741104.0,True,335.0,59.0,x86_64,application/x-mach-binary
288a32562376c07f0547bad618651948,286720.0,True,265.0,2.0,ppc_32 x86_32,application/x-mach-binary
94bffda28b2d6f9bbb3681b2cdc05330,1556540.0,True,390.0,37.0,x86_64,application/x-mach-binary
546589f3965f4e60a78cb0c4e0d29889,1417536.0,True,269.0,1.0,x86_64,application/x-mach-binary
89157b4af41a8bb631d9a0107bd22d99,373744.0,True,102.0,4.0,arm_64,application/x-mach-binary
b7b8a04f99318be55e8bfa6513f05901,10539120.0,False,563.0,55.0,arm_64,application/x-mach-binary
e467a0f5cf627512b31018b20ad08097,191504.0,True,95.0,9.0,arm_64,application/x-mach-binary
260d7a372732de9a4c4197c847b5ad46,6377156.0,True,97.0,1.0,x86_64,application/x-mach-binary
1d5e52e908c8cc4e6c85220bdebdc65a,1613768.0,True,388.0,37.0,x86_64,application/x-mach-binary
6f14755bbc4a63c5089f935b3fd8af46,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
40f4495e99a67845138a57563b8df005,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
e71bb85978c0a54a218f356071faebc5,8758636.0,True,271.0,214.0,x86_64,application/x-mach-binary
313d7f27a9cac354f142436456407713,373744.0,True,102.0,4.0,arm_64,application/x-mach-binary
d4c731d866df9cfc1e12468def277509,865388.0,True,279.0,2.0,x86_64,application/x-mach-binary
323028a67e6d1948372ce24657c69fe1,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
697a60e09fc24099ea0b4d414d7c4db8,593919.0,True,131.0,1.0,x86_64,application/x-mach-binary
ca1cbe4628dfbb27aed82e2585dddadd,317456.0,True,2.0,5.0,arm_64,application/x-mach-binary
604d004497d9414ddf3fe9c46cad72bf,40712480.0,True,133.0,1.0,x86_64,application/x-mach-binary
7fac380f023b39b93a4b2b834082788f,109324.0,True,202.0,129.0,x86_64,application/x-mach-binary
ab485ab04e0ef2beb468712f3f10fd2b,5703540.0,True,133.0,1.0,x86_64,application/x-mach-binary
e4043b448b56aa91b73115de70643daa,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
44d2b0f09879f49e20e216bdc9127649,12395052.0,True,435.0,37.0,x86_64,application/x-mach-binary
5e43bb077600bbe4d93af35c6f695d4f,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
2465350375866445b20c924a963c6c46,6938658.0,True,102.0,0.0,arm_64,application/x-mach-binary
5df7ee61c10eff72d23eb2743d4f47c1,151280.0,True,175.0,1.0,x86_64,application/x-mach-binary
553b21b3b3e0ecae51052b69d5c691cb,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
1e7d1f77696453a0a3e27ce28a05cf50,1417536.0,True,269.0,1.0,x86_64,application/x-mach-binary
463df80176c6cec65760dc0e3368507b,8131794.0,True,121.0,0.0,arm_64,application/x-mach-binary
061c79fb4d53c564a15e3e4073880399,361392.0,False,73.0,166.0,x86_64,application/x-mach-binary
6128f9aac6a21ff9be3ad8d038c61eb0,1153088.0,False,336.0,1.0,x86_64,application/x-mach-binary
86bbaf6b61754eee14a59db733a4a615,960608.0,False,382.0,2.0,x86_64,application/x-mach-binary
c8cd24a319831fc9dd9f730c8e4884c3,336568.0,True,384.0,25.0,x86_64,application/x-mach-binary
76321f41a359611a4a524c58ae1c519f,33056.0,True,3.0,1.0,x86_64,application/x-mach-binary
2a0c16f9dc9f73093e1c1a82542fddad,1260240.0,True,188.0,1.0,x86_64,application/x-mach-binary
2ac9df08316c39611cdd87472a45e09e,3064080.0,True,101.0,1.0,x86_64,application/x-mach-binary
